,Name,Category,priceElement,ZipCode,QueryCategory
40075, Kansaku,RestaurantsSushi BarsJapanese Restaurants,$$,60204,restaurant
40076, Lucky Platter,RestaurantsAmerican RestaurantsTake Out Restaurants,$$,60204,restaurant
40077, Evanston - Lou Malnati's Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60204,restaurant
40078, Kuni's Japanese Restaurant,RestaurantsJapanese RestaurantsFamily Style Restaurants,$$,60204,restaurant
40079,Koi Fine Asian Cuisine & Lounge,RestaurantsJapanese RestaurantsChinese Restaurants,$$,60204,restaurant
40080,Feast & Imbibe,RestaurantsAmerican RestaurantsCaterers,,60204,restaurant
40081,Prairie Moon All American Dining,RestaurantsAmerican RestaurantsCaterers,$$,60204,restaurant
40082,Hecky's Barbecue,RestaurantsBarbecue RestaurantsAmerican Restaurants,$$,60204,restaurant
40083,Pete Millers Seafood & Prime Steak,RestaurantsSeafood RestaurantsAmerican Restaurants,$$$,60204,restaurant
40084,Chili's Grill & Bar,RestaurantsAmerican RestaurantsBars,$$,60204,restaurant
40085,Campagnola,RestaurantsItalian RestaurantsCaterers,$$$,60204,restaurant
40086,Giordano's,RestaurantsPizzaItalian Restaurants,$,60204,restaurant
40087,Clarke's Off Campus,"RestaurantsCoffee ShopsBreakfast, Brunch & Lunch Restaurants",$,60204,restaurant
40088, Hewn,RestaurantsCoffee & Espresso RestaurantsCoffee Shops,$$,60202,restaurant
40089, The Amazing Kale Burger,RestaurantsHamburgers & Hot DogsCaterers,$,60202,restaurant
40090, Cafe Express South,RestaurantsCoffee ShopsCoffee & Tea,$,60202,restaurant
40091, La Principal,RestaurantsMexican RestaurantsLatin American Restaurants,$$,60202,restaurant
40092, Wiener and Still Champion,Restaurants,$,60202,restaurant
40093, Union Pizzeria,RestaurantsPizza,$$,60202,restaurant
40094, The Caterist,RestaurantsCaterers Menus,$$$$,60202,restaurant
40095, Sketchbook Brewing Co.,RestaurantsBars,,60202,restaurant
40096, Dunkin',RestaurantsDonut ShopsBagels,$,60202,restaurant
40097, Good To Go Jamaican Cuisine,RestaurantsCaribbean Restaurants,$$,60202,restaurant
40098, Oceanique,RestaurantsSeafood RestaurantsFrench Restaurants,$$$$,60202,restaurant
40099, Kabul House,RestaurantsMiddle Eastern RestaurantsMediterranean Restaurants,$$,60202,restaurant
40100, Gold Mine Restaurant Inc,RestaurantsFamily Style Restaurants,,60202,restaurant
40101, Carmen's Pizzeria,RestaurantsPizzaItalian Restaurants,,60202,restaurant
40102, Wing Street,RestaurantsAmerican RestaurantsPizza,,60202,restaurant
40103, Brad Cohen,RestaurantsAmerican Restaurants,,60202,restaurant
40104, Siam Paragon,RestaurantsThai RestaurantsTake Out Restaurants,$$,60202,restaurant
40105, Hunan Spring,RestaurantsChinese RestaurantsAsian Restaurants,$,60202,restaurant
40106, Little Wok,RestaurantsChinese RestaurantsSushi Bars,$$,60202,restaurant
40107, Sea Ranch,RestaurantsSushi BarsFish & Seafood Markets,$$,60202,restaurant
40108, Peckish Pig,RestaurantsAmerican RestaurantsCaterers,$$,60202,restaurant
40109,Kingston Grill & Restaurant,RestaurantsFamily Style RestaurantsTake Out Restaurants,$,60202,restaurant
40110,Evanston Grill,RestaurantsAsian RestaurantsKorean Restaurants,$,60202,restaurant
40111,Cross Rhodes Restaurant,"RestaurantsBreakfast, Brunch & Lunch RestaurantsHamburgers & Hot Dogs",$,60202,restaurant
40112,IHOP,"RestaurantsBreakfast, Brunch & Lunch RestaurantsAmerican Restaurants",$,60202,restaurant
40113,Firehouse Grill,RestaurantsAmerican RestaurantsBars,$$,60202,restaurant
40114,Trattoria D.O.C.,RestaurantsItalian RestaurantsCaterers,$$,60202,restaurant
40115,Lucky Platter,RestaurantsAmerican RestaurantsTake Out Restaurants,$$,60202,restaurant
40116,Kuni's Japanese Restaurant,RestaurantsJapanese RestaurantsFamily Style Restaurants,$$,60202,restaurant
40117,Campagnola,RestaurantsItalian RestaurantsCaterers,$$$,60202,restaurant
40118, Mt. Everest Restaurant,RestaurantsAsian RestaurantsCaterers,$$,60201,restaurant
40119, Buffalo Joe's Sea Food,RestaurantsSeafood Restaurants,$,60201,restaurant
40120, Bluestone,RestaurantsAmerican RestaurantsPizza,$$,60201,restaurant
40121, Bar Louie,RestaurantsAmerican RestaurantsBars,$$,60201,restaurant
40122, Shinsen,RestaurantsSushi BarsJapanese Restaurants,,60201,restaurant
40123, La Cocinita Restaurant,RestaurantsLatin American RestaurantsFamily Style Restaurants,$,60201,restaurant
40124, Pasta Luna,RestaurantsItalian Restaurants,,60201,restaurant
40125, Cinnaholic,RestaurantsAmerican RestaurantsBakeries,,60201,restaurant
40126, Soulwich,RestaurantsAsian RestaurantsCaterers,$,60201,restaurant
40127, Eggsperience Express Cafe,RestaurantsAmerican Restaurants,$,60201,restaurant
40128, Hokkaido Ramen & Sushi Bar,RestaurantsJapanese Restaurants,,60201,restaurant
40129, Furious Spoon,RestaurantsJapanese RestaurantsAsian Restaurants,$,60201,restaurant
40130, Rock 'N Ravioli,RestaurantsItalian Restaurants,$$,60201,restaurant
40131, Stacked & Folded,RestaurantsAmerican RestaurantsMexican Restaurants,$$,60201,restaurant
40132, Noodles & Company,RestaurantsAsian Restaurants,$,60201,restaurant
40133, Quince at the Homestead,RestaurantsAmerican RestaurantsCaterers,,60201,restaurant
40134, Lulu's,RestaurantsJapanese RestaurantsChinese Restaurants,,60201,restaurant
40135, Chef's Station,RestaurantsAmerican Restaurants,$$$,60201,restaurant
40136, Kansaku,RestaurantsSushi BarsJapanese Restaurants,$$,60201,restaurant
40137, Celtic Knot Public House,RestaurantsIrish RestaurantsBrew Pubs,$$,60201,restaurant
40138, Tag's Bakery Evanston,RestaurantsAmerican RestaurantsDessert Restaurants,$$,60201,restaurant
40139,Evanston - Lou Malnati's Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60201,restaurant
40140,Koi Fine Asian Cuisine & Lounge,RestaurantsJapanese RestaurantsChinese Restaurants,$$,60201,restaurant
40141,Feast & Imbibe,RestaurantsAmerican RestaurantsCaterers,,60201,restaurant
40142,Prairie Moon All American Dining,RestaurantsAmerican RestaurantsCaterers,$$,60201,restaurant
40143,Hecky's Barbecue,RestaurantsBarbecue RestaurantsAmerican Restaurants,$$,60201,restaurant
40144,Pete Millers Seafood & Prime Steak,RestaurantsSeafood RestaurantsAmerican Restaurants,$$$,60201,restaurant
40145,Chili's Grill & Bar,RestaurantsAmerican RestaurantsBars,$$,60201,restaurant
40146,Giordano's,RestaurantsPizzaItalian Restaurants,$,60201,restaurant
40147,Clarke's Off Campus,"RestaurantsCoffee ShopsBreakfast, Brunch & Lunch Restaurants",$,60201,restaurant
40148, Ti Amo Cafe Italiano,RestaurantsCoffee ShopsTake Out Restaurants,$$$,60196,restaurant
40149, Riccardo's Ristorante,RestaurantsItalian RestaurantsPizza,$$,60196,restaurant
40150, Paradise Biryani Pointe,RestaurantsAsian RestaurantsCaterers,$$,60196,restaurant
40151, Smashburger,RestaurantsFamily Style Restaurants,,60196,restaurant
40152, Richard Walker's Pancake House,RestaurantsAmerican RestaurantsParty & Event Planners,,60196,restaurant
40153, Old Town Pizza,RestaurantsPizzaItalian Restaurants,$$,60196,restaurant
40154, Denny's,"RestaurantsBreakfast, Brunch & Lunch RestaurantsAmerican Restaurants",$$,60196,restaurant
40155, Seven Luck Chinese Restaurant,RestaurantsChinese RestaurantsAsian Restaurants,$$,60196,restaurant
40156, Outback Steakhouse,RestaurantsSteak HousesAmerican Restaurants,$$,60196,restaurant
40157, Dominick's Villa Rosa Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60196,restaurant
40158, Fox & Hound,RestaurantsAmerican RestaurantsBars,,60196,restaurant
40159, Godavari,RestaurantsIndian RestaurantsAsian Restaurants,$$,60196,restaurant
40160, Sakura Sushi Schaumburg All You Can Eat,RestaurantsJapanese RestaurantsSushi Bars,,60196,restaurant
40161, Checkers Pancake House,RestaurantsCoffee ShopsAmerican Restaurants,$,60196,restaurant
40162, Rosatiâ??s Pizza,RestaurantsPizzaAmerican Restaurants,$$,60196,restaurant
40163, Binny's Beverage Depot - Schaumburg,RestaurantsAmerican Restaurants,$$,60196,restaurant
40164, Sake Sushi & Grill,RestaurantsSushi BarsCaterers,$$,60196,restaurant
40165, Brazil Express,RestaurantsBrazilian RestaurantsTake Out Restaurants,$$$$,60196,restaurant
40166, Thai Garden,RestaurantsThai RestaurantsVegetarian Restaurants,$$,60196,restaurant
40167, Yu's Mandarin Restaurant,RestaurantsAsian RestaurantsChinese Restaurants,$$,60196,restaurant
40168, Frato's Chef's Pizza Burger & Wines,RestaurantsPizzaItalian Restaurants,$,60196,restaurant
40169,Opolska Restaurant,RestaurantsContinental RestaurantsFamily Style Restaurants,,60196,restaurant
40170,Phat Phat Chinese,RestaurantsChinese RestaurantsAsian Restaurants,$,60196,restaurant
40171,The Original Pancake House,"RestaurantsBreakfast, Brunch & Lunch RestaurantsFamily Style Restaurants",$$,60196,restaurant
40172,Sushiya,RestaurantsSushi BarsFamily Style Restaurants,$$,60196,restaurant
40173,Pita House Restaurant,RestaurantsVegetarian RestaurantsCaterers,$,60196,restaurant
40174,Lou Malnati's Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60196,restaurant
40175,Lalo's Mexican Restaurant Schaumburg,RestaurantsMexican RestaurantsFamily Style Restaurants,,60196,restaurant
40176,Chandler's Chophouse Grille,RestaurantsSteak HousesBarbecue Restaurants,$$$,60196,restaurant
40177,Bonefish Grill,RestaurantsSeafood RestaurantsAmerican Restaurants,$$,60196,restaurant
40178, Poke Ono,RestaurantsCoffee ShopsCoffee & Tea,,60195,restaurant
40179, Sushi Cabaret,RestaurantsSushi Bars,,60195,restaurant
40180, Manpasand Indian Restaurant,Restaurants,$,60195,restaurant
40181, Harolds Chicken,RestaurantsChicken RestaurantsCaterers,$,60195,restaurant
40182, BBQ Chicken Schaumburg,Restaurants,,60195,restaurant
40183, Starbucks Coffee,RestaurantsCoffee & Espresso RestaurantsCoffee & Tea,,60195,restaurant
40184, Radhika's Kitchen,Restaurants,$$,60195,restaurant
40185, Ny Famous Pizza,RestaurantsPizza,,60195,restaurant
40186, Eggholic,Restaurants,$,60195,restaurant
40187, Hyderabad House Schaumburg,Restaurants,,60195,restaurant
40188, The Hideout,Restaurants,$,60195,restaurant
40189, The Melting Pot,RestaurantsFondue RestaurantsFine Dining Restaurants,$$$,60195,restaurant
40190, Dunkin',RestaurantsDonut ShopsBagels,$,60195,restaurant
40191, Bucaro's Pizza & Pasta,RestaurantsPizzaFood Delivery Service,$$,60195,restaurant
40192, 92 TOWNKorean BBQ Rstrnt,RestaurantsKorean RestaurantsAsian Restaurants,$$,60195,restaurant
40193, Super China Buffet,RestaurantsChinese RestaurantsAsian Restaurants,$$,60195,restaurant
40194, Restaurant Non Stop,RestaurantsFamily Style Restaurants,,60195,restaurant
40195, The Red Cajun Seafood,RestaurantsSeafood RestaurantsFish & Seafood Markets,$$,60195,restaurant
40196, Champps Americana,RestaurantsAmerican RestaurantsHamburgers & Hot Dogs,,60195,restaurant
40197, BBQ King,RestaurantsBarbecue Restaurants,,60195,restaurant
40198, Ho Luck Restaurant,RestaurantsChinese Restaurants,,60195,restaurant
40199,Minami Sushi,RestaurantsJapanese RestaurantsCaterers,$$,60195,restaurant
40200,Solliphana Korean BBQ Restaurant,RestaurantsBarbecue RestaurantsFamily Style Restaurants,$$,60195,restaurant
40201,Richard Walker's Pancake House,RestaurantsAmerican RestaurantsParty & Event Planners,,60195,restaurant
40202,Godavari,RestaurantsIndian RestaurantsAsian Restaurants,$$,60195,restaurant
40203,Sakura Sushi Schaumburg All You Can Eat,RestaurantsJapanese RestaurantsSushi Bars,,60195,restaurant
40204,Fox & Hound,RestaurantsAmerican RestaurantsBars,,60195,restaurant
40205,Outlook Bar & Grill,RestaurantsAmerican Restaurants,,60195,restaurant
40206,Binny's Beverage Depot - Schaumburg,RestaurantsAmerican Restaurants,$$,60195,restaurant
40207,Thai Garden,RestaurantsThai RestaurantsVegetarian Restaurants,$$,60195,restaurant
40208, Tasty Nihari,RestaurantsMiddle Eastern RestaurantsCaterers,$$,60194,restaurant
40209, Kids Art & Cafe,RestaurantsCoffee ShopsIce Cream & Frozen Desserts,$,60194,restaurant
40210, Taqueria Los Juanes,RestaurantsMexican RestaurantsCaterers,$,60194,restaurant
40211, Wally's Coffeehouse,Restaurants,$,60194,restaurant
40212, Falguni 1701 Cafe,Restaurants,,60194,restaurant
40213, clay oven,Restaurants,,60194,restaurant
40214, Pita & Kabobz,RestaurantsIndian RestaurantsCaterers,$,60194,restaurant
40215, Papa Johns Pizza,RestaurantsPizzaTake Out Restaurants,$$,60194,restaurant
40216, Dunkin',RestaurantsDonut ShopsBagels,,60194,restaurant
40217, Panera Bread,RestaurantsSandwich ShopsTake Out Restaurants,,60194,restaurant
40218, Udupi Palace Restaurant,RestaurantsIndian RestaurantsCaterers,$$,60194,restaurant
40219, Dakshin Indian Cuisine,RestaurantsIndian RestaurantsCaterers,$$,60194,restaurant
40220, Little Sicily Pizzeria,RestaurantsPizzaTake Out Restaurants,$$,60194,restaurant
40221, Maxfield's Pancake House,RestaurantsAmerican RestaurantsCaterers,$,60194,restaurant
40222, Phoday,RestaurantsVietnamese RestaurantsTake Out Restaurants,,60194,restaurant
40223, Yume House Restaurant Inc,RestaurantsFamily Style Restaurants,,60194,restaurant
40224, Napoli Per Tutti,RestaurantsItalian RestaurantsPizza,$$,60194,restaurant
40225, Alfredo's Pizza and Pasta,RestaurantsPizzaItalian Restaurants,,60194,restaurant
40226, Hakka Wok,RestaurantsChinese RestaurantsCaterers,$$,60194,restaurant
40227, Inchin's Bamboo Garden,RestaurantsChinese RestaurantsAsian Restaurants,$$,60194,restaurant
40228, Fortune House,RestaurantsChinese RestaurantsCaterers,$,60194,restaurant
40229,Daruma Restaurant,RestaurantsJapanese Restaurants,$$,60194,restaurant
40230,Koreana Restaurant,RestaurantsKorean RestaurantsAsian Restaurants,$$,60194,restaurant
40231,Dan Thai,RestaurantsThai RestaurantsChinese Restaurants,$$,60194,restaurant
40232,Jo Jo's Restaurant,RestaurantsAmerican RestaurantsRestaurant Menus,$$,60194,restaurant
40233,Paradise Biryani Pointe,RestaurantsAsian RestaurantsCaterers,$$,60194,restaurant
40234,Noodles & Company,RestaurantsAsian Restaurants,$$,60194,restaurant
40235,Old Town Pizza,RestaurantsPizzaItalian Restaurants,$$,60194,restaurant
40236,Dominick's Villa Rosa Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60194,restaurant
40237,Chandler's Chophouse Grille,RestaurantsSteak HousesBarbecue Restaurants,$$$,60194,restaurant
40238, Rosati's Pizza,RestaurantsPizzaTake Out Restaurants,$$,60193,restaurant
40239, Frato's Chef's Pizza Burger & Wines,RestaurantsPizzaItalian Restaurants,$,60193,restaurant
40240, Egg Basket,RestaurantsAmerican Restaurants,$,60193,restaurant
40241, Foster's Shrimp House,RestaurantsSeafood RestaurantsTake Out Restaurants,$$,60193,restaurant
40242, Phat Phat Chinese,RestaurantsChinese RestaurantsAsian Restaurants,$,60193,restaurant
40243, Orange & Chicken,RestaurantsChinese RestaurantsAsian Restaurants,,60193,restaurant
40244,Adamo's Pizza & Italian Rest,RestaurantsPizzaItalian Restaurants,,60193,restaurant
40245,Opolska Restaurant,RestaurantsContinental RestaurantsFamily Style Restaurants,,60193,restaurant
40246,China House,RestaurantsChinese RestaurantsAsian Restaurants,$,60193,restaurant
40247,Sushiya,RestaurantsSushi BarsFamily Style Restaurants,$$,60193,restaurant
40248,Riccardo's Ristorante,RestaurantsItalian RestaurantsPizza,$$,60193,restaurant
40249,Lou Malnati's Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60193,restaurant
40250,Lalo's Mexican Restaurant Schaumburg,RestaurantsMexican RestaurantsFamily Style Restaurants,,60193,restaurant
40251,Brazil Express,RestaurantsBrazilian RestaurantsTake Out Restaurants,$$$$,60193,restaurant
40252,Bonefish Grill,RestaurantsSeafood RestaurantsAmerican Restaurants,$$,60193,restaurant
40253, Hokkaido Ramen House,RestaurantsCoffee ShopsCoffee & Tea,,60192,restaurant
40254, Garden Grill,Restaurants,,60192,restaurant
40255, Pizza Hut Express,RestaurantsPizzaTake Out Restaurants,,60192,restaurant
40256, Peet's Coffee & Tea,RestaurantsCoffee & Espresso RestaurantsCoffee & Tea,,60192,restaurant
40257, Magico Pizza,RestaurantsPizzaCaterers,$$,60192,restaurant
40258, Go Goo Ma Korean,Restaurants,$,60192,restaurant
40259, The Saddle Room,Restaurants,$$$,60192,restaurant
40260, Eggz Dujour,Restaurants,,60192,restaurant
40261, Hoffman Estates Beer Garden,Restaurants,$$,60192,restaurant
40262, Lou Malnati's Pizzeria,RestaurantsPizzaTake Out Restaurants,,60192,restaurant
40263, Dunkin',RestaurantsDonut ShopsBagels,,60192,restaurant
40264, Peterson's Tasty Delight Bakery,"RestaurantsBreakfast, Brunch & Lunch RestaurantsBakeries",$$,60192,restaurant
40265, DiBenedetto Trattoria,RestaurantsItalian RestaurantsCaterers,$$,60192,restaurant
40266, Jerseys Pizza & Grill,RestaurantsPizzaBars,$$,60192,restaurant
40267, IChef,RestaurantsChinese RestaurantsAmerican Restaurants,$$,60192,restaurant
40268, Jaded Thai,RestaurantsThai RestaurantsTake Out Restaurants,,60192,restaurant
40269, Alfredos Pizza and Pasta,RestaurantsPizzaItalian Restaurants,$$,60192,restaurant
40270, Honey Berry Pancakes and Cafe,RestaurantsAmerican RestaurantsCoffee Shops,,60192,restaurant
40271, Burnt Pizza Co.,RestaurantsAmerican RestaurantsPizza,,60192,restaurant
40272, China Wok,RestaurantsChinese Restaurants,,60192,restaurant
40273, Franks Chicago Shrimp House,RestaurantsSeafood RestaurantsTake Out Restaurants,$$,60192,restaurant
40274,Hunan Beijing,RestaurantsAsian RestaurantsTake Out Restaurants,$$,60192,restaurant
40275,Buffalo Wild Wings,RestaurantsChicken RestaurantsCaterers,,60192,restaurant
40276,Amore Mio Restaurant,RestaurantsItalian RestaurantsTake Out Restaurants,$$,60192,restaurant
40277,Red Robin Gourmet Burgers,RestaurantsFamily Style RestaurantsTake Out Restaurants,$$,60192,restaurant
40278,Apple Villa,RestaurantsAmerican RestaurantsFamily Style Restaurants,$$,60192,restaurant
40279,Chicago Pizza Authority,RestaurantsPizzaItalian Restaurants,,60192,restaurant
40280,Kyoto Japanese Steakhouse & Sushi Bar,RestaurantsJapanese RestaurantsSeafood Restaurants,$,60192,restaurant
40281,Claim Jumper,RestaurantsAmerican RestaurantsCaterers,$$,60192,restaurant
40282,Bistro Wasabi II,RestaurantsSushi BarsTake Out Restaurants,$$,60192,restaurant
40283, Paradise Biryani Pointe,RestaurantsAsian RestaurantsCaterers,$$,60179,restaurant
40284, Smashburger,RestaurantsFamily Style Restaurants,,60179,restaurant
40285, Richard Walker's Pancake House,RestaurantsAmerican RestaurantsParty & Event Planners,,60179,restaurant
40286, Old Town Pizza,RestaurantsPizzaItalian Restaurants,$$,60179,restaurant
40287, Denny's,"RestaurantsBreakfast, Brunch & Lunch RestaurantsAmerican Restaurants",$$,60179,restaurant
40288, Seven Luck Chinese Restaurant,RestaurantsChinese RestaurantsAsian Restaurants,$$,60179,restaurant
40289, Outback Steakhouse,RestaurantsSteak HousesAmerican Restaurants,$$,60179,restaurant
40290, Dominick's Villa Rosa Pizzeria,RestaurantsItalian RestaurantsPizza,$$,60179,restaurant
